Date_Time,Temp,Water Detect,Host Connected,End of File
7/3/22 11:40,30.242,,,
7/3/22 11:45,29.931,,,
7/3/22 11:50,29.716,,,
7/3/22 11:51,,Out,,
7/3/22 11:53,,In,,
7/3/22 11:55,29.963,,,
7/3/22 12:00,28.762,,,
7/3/22 12:05,29.438,,,
7/3/22 12:10,29.566,,,
7/3/22 12:15,29.663,,,
7/3/22 12:20,29.438,,,
7/3/22 12:25,29.802,,,
7/3/22 12:30,29.588,,,
7/3/22 12:35,29.534,,,
7/3/22 12:40,29.845,,,
7/3/22 12:45,29.405,,,
7/3/22 12:50,29.416,,,
7/3/22 12:55,29.266,,,
7/3/22 13:00,29.041,,,
7/3/22 13:05,28.687,,,
7/3/22 13:10,28.344,,,
7/3/22 13:15,28.537,,,
7/3/22 13:20,28.311,,,
7/3/22 13:25,28.151,,,
7/3/22 13:30,28.301,,,
7/3/22 13:35,27.807,,,
7/3/22 13:40,27.668,,,
7/3/22 13:45,27.464,,,
7/3/22 13:50,27.411,,,
7/3/22 13:55,27.518,,,
7/3/22 14:00,27.282,,,
7/3/22 14:05,26.971,,,
7/3/22 14:10,26.681,,,
7/3/22 14:15,26.499,,,
7/3/22 14:20,26.36,,,
7/3/22 14:25,26.392,,,
7/3/22 14:30,26.231,,,
7/3/22 14:35,26.166,,,
7/3/22 14:40,26.242,,,
7/3/22 14:45,26.134,,,
7/3/22 14:50,26.134,,,
7/3/22 14:55,26.156,,,
7/3/22 15:00,26.327,,,
7/3/22 15:05,26.51,,,
7/3/22 15:10,26.746,,,
7/3/22 15:15,26.606,,,
7/3/22 15:20,26.392,,,
7/3/22 15:25,25.083,,,
7/3/22 15:30,24.204,,,
7/3/22 15:35,24.075,,,
7/3/22 15:40,23.539,,,
7/3/22 15:45,23.228,,,
7/3/22 15:50,22.756,,,
7/3/22 15:55,22.23,,,
7/3/22 16:00,21.984,,,
7/3/22 16:05,21.876,,,
7/3/22 16:10,21.758,,,
7/3/22 16:15,22.134,,,
7/3/22 16:20,21.994,,,
7/3/22 16:25,21.898,,,
7/3/22 16:30,21.866,,,
7/3/22 16:35,21.512,,,
7/3/22 16:40,21.48,,,
7/3/22 16:45,21.254,,,
7/3/22 16:50,21.104,,,
7/3/22 16:55,20.976,,,
7/3/22 17:00,20.825,,,
7/3/22 17:05,20.825,,,
7/3/22 17:10,20.772,,,
7/3/22 17:15,20.697,,,
7/3/22 17:20,20.707,,,
7/3/22 17:25,20.643,,,
7/3/22 17:30,20.439,,,
7/3/22 17:35,20.246,,,
7/3/22 17:40,20.15,,,
7/3/22 17:45,19.774,,,
7/3/22 17:50,19.506,,,
7/3/22 17:55,19.045,,,
7/3/22 18:00,18.948,,,
7/3/22 18:05,18.938,,,
7/3/22 18:10,18.863,,,
7/3/22 18:15,18.734,,,
7/3/22 18:20,18.713,,,
7/3/22 18:25,18.713,,,
7/3/22 18:30,18.637,,,
7/3/22 18:35,18.53,,,
7/3/22 18:40,18.552,,,
7/3/22 18:45,18.466,,,
7/3/22 18:50,18.487,,,
7/3/22 18:55,18.541,,,
7/3/22 19:00,18.53,,,
7/3/22 19:05,18.466,,,
7/3/22 19:10,18.316,,,
7/3/22 19:15,18.241,,,
7/3/22 19:20,18.112,,,
7/3/22 19:25,17.908,,,
7/3/22 19:30,17.972,,,
7/3/22 19:35,17.972,,,
7/3/22 19:40,17.93,,,
7/3/22 19:45,17.94,,,
7/3/22 19:50,17.887,,,
7/3/22 19:55,17.715,,,
7/3/22 20:00,17.597,,,
7/3/22 20:05,17.747,,,
7/3/22 20:10,17.619,,,
7/3/22 20:15,17.737,,,
7/3/22 20:20,18.005,,,
7/3/22 20:25,18.026,,,
7/3/22 20:30,17.855,,,
7/3/22 20:35,18.09,,,
7/3/22 20:40,18.176,,,
7/3/22 20:45,18.487,,,
7/3/22 20:50,18.573,,,
7/3/22 20:55,18.659,,,
7/3/22 21:00,18.627,,,
7/3/22 21:05,18.541,,,
7/3/22 21:10,18.68,,,
7/3/22 21:15,18.884,,,
7/3/22 21:20,19.024,,,
7/3/22 21:25,19.099,,,
7/3/22 21:30,19.227,,,
7/3/22 21:35,19.302,,,
7/3/22 21:40,19.27,,,
7/3/22 21:45,19.302,,,
7/3/22 21:50,19.345,,,
7/3/22 21:55,19.377,,,
7/3/22 22:00,19.431,,,
7/3/22 22:05,19.463,,,
7/3/22 22:10,19.463,,,
7/3/22 22:15,19.549,,,
7/3/22 22:20,19.571,,,
7/3/22 22:25,19.624,,,
7/3/22 22:30,19.635,,,
7/3/22 22:35,19.635,,,
7/3/22 22:40,19.656,,,
7/3/22 22:45,19.71,,,
7/3/22 22:50,19.721,,,
7/3/22 22:55,19.699,,,
7/3/22 23:00,19.721,,,
7/3/22 23:05,19.742,,,
7/3/22 23:10,19.764,,,
7/3/22 23:15,19.764,,,
7/3/22 23:20,19.796,,,
7/3/22 23:25,19.796,,,
7/3/22 23:30,19.828,,,
7/3/22 23:35,19.817,,,
7/3/22 23:40,19.796,,,
7/3/22 23:45,19.817,,,
7/3/22 23:50,19.785,,,
7/3/22 23:55,19.774,,,
7/4/22 0:00,19.796,,,
7/4/22 0:05,19.774,,,
7/4/22 0:10,19.796,,,
7/4/22 0:15,19.796,,,
7/4/22 0:20,19.774,,,
7/4/22 0:25,19.796,,,
7/4/22 0:30,19.785,,,
7/4/22 0:35,19.753,,,
7/4/22 0:40,19.764,,,
7/4/22 0:45,19.721,,,
7/4/22 0:50,19.689,,,
7/4/22 0:55,19.721,,,
7/4/22 1:00,19.667,,,
7/4/22 1:05,19.656,,,
7/4/22 1:10,19.635,,,
7/4/22 1:15,19.656,,,
7/4/22 1:20,19.613,,,
7/4/22 1:25,19.613,,,
7/4/22 1:30,19.549,,,
7/4/22 1:35,19.506,,,
7/4/22 1:40,19.506,,,
7/4/22 1:45,19.474,,,
7/4/22 1:50,19.41,,,
7/4/22 1:55,19.345,,,
7/4/22 2:00,19.281,,,
7/4/22 2:05,19.217,,,
7/4/22 2:10,19.217,,,
7/4/22 2:15,19.077,,,
7/4/22 2:20,19.013,,,
7/4/22 2:25,18.938,,,
7/4/22 2:30,18.766,,,
7/4/22 2:35,18.766,,,
7/4/22 2:40,18.412,,,
7/4/22 2:45,18.294,,,
7/4/22 2:50,18.284,,,
7/4/22 2:55,18.359,,,
7/4/22 3:00,18.176,,,
7/4/22 3:00,,Out,,
7/4/22 3:02,,In,,
7/4/22 3:03,,Out,,
7/4/22 3:04,,In,,
7/4/22 3:04,,Out,,
7/4/22 3:05,17.64,,,
7/4/22 3:06,,In,,
7/4/22 3:10,17.597,Out,,
7/4/22 3:12,,In,,
7/4/22 3:12,,Out,,
7/4/22 3:12,,In,,
7/4/22 3:15,17.329,,,
7/4/22 3:15,,Out,,
7/4/22 3:18,,In,,
7/4/22 3:20,17.179,,,
7/4/22 3:20,,Out,,
7/4/22 3:21,,In,,
7/4/22 3:24,,Out,,
7/4/22 3:25,17.243,,,
7/4/22 3:26,,In,,
7/4/22 3:27,,Out,,
7/4/22 3:29,,In,,
7/4/22 3:30,17.329,,,
7/4/22 3:32,,Out,,
7/4/22 3:34,,In,,
7/4/22 3:35,17.35,Out,,
7/4/22 3:40,17.329,,,
7/4/22 3:43,,In,,
7/4/22 3:44,,Out,,
7/4/22 3:45,17.297,,,
7/4/22 3:50,17.286,,,
7/4/22 3:55,17.286,,,
7/4/22 4:00,17.308,,,
7/4/22 4:05,17.222,,,
7/4/22 4:07,,In,,
7/4/22 4:08,,Out,,
7/4/22 4:10,17.168,,,
7/4/22 4:15,17.093,,,
7/4/22 4:20,17.05,,,
7/4/22 4:25,17.05,,,
7/4/22 4:30,17.061,,,
7/4/22 4:35,16.997,,,
7/4/22 4:40,16.889,,,
7/4/22 4:45,16.782,,,
7/4/22 4:50,16.578,,,
7/4/22 4:55,16.171,,,
7/4/22 5:00,15.892,,,
7/4/22 5:05,15.742,,,
7/4/22 5:10,15.549,,,
7/4/22 5:15,15.474,,,
7/4/22 5:20,15.398,,,
7/4/22 5:25,15.345,,,
7/4/22 5:30,15.28,,,
7/4/22 5:35,15.238,,,
7/4/22 5:40,15.216,,,
7/4/22 5:45,15.313,,,
7/4/22 5:50,15.452,,,
7/4/22 5:55,15.592,,,
7/4/22 6:00,15.785,,,
7/4/22 6:05,15.935,,,
7/4/22 6:10,16.053,,,
7/4/22 6:15,16.149,,,
7/4/22 6:20,16.278,,,
7/4/22 6:25,16.439,,,
7/4/22 6:30,16.589,,,
7/4/22 6:35,16.771,,,
7/4/22 6:40,16.932,,,
7/4/22 6:45,17.157,,,
7/4/22 6:50,17.49,,,
7/4/22 6:55,17.779,,,
7/4/22 7:00,17.972,,,
7/4/22 7:05,18.166,,,
7/4/22 7:10,18.316,,,
7/4/22 7:15,18.498,,,
7/4/22 7:20,18.777,,,
7/4/22 7:25,18.938,,,
7/4/22 7:30,18.981,,,
7/4/22 7:35,19.066,,,
7/4/22 7:40,19.206,,,
7/4/22 7:45,19.453,,,
7/4/22 7:50,19.721,,,
7/4/22 7:55,20.15,,,
7/4/22 8:00,20.632,,,
7/4/22 8:05,21.694,,,
7/4/22 8:10,22.273,,,
7/4/22 8:15,22.445,,,
7/4/22 8:20,22.241,,,
7/4/22 8:25,22.391,,,
7/4/22 8:30,22.584,,,
7/4/22 8:35,23.335,,,
7/4/22 8:40,24.343,,,
7/4/22 8:45,25.008,,,
7/4/22 8:50,25.426,,,
7/4/22 8:55,25.448,,,
7/4/22 9:00,24.708,,,
7/4/22 9:05,24.493,,,
7/4/22 9:10,23.871,,,
7/4/22 9:15,24.032,,,
7/4/22 9:20,24.997,,,
7/4/22 9:25,25.909,,,
7/4/22 9:30,26.692,,,
7/4/22 9:35,26.81,,,
7/4/22 9:40,27.164,,,
7/4/22 9:45,27.668,,,
7/4/22 9:50,28.129,,,
7/4/22 9:55,28.569,,,
7/4/22 10:00,28.966,,,
7/4/22 10:05,29.309,,,
7/4/22 10:10,29.706,,,
7/4/22 10:15,30.038,,,
7/4/22 10:20,30.349,,,
7/4/22 10:25,30.875,,,
7/4/22 10:30,31.057,,,
7/4/22 10:35,31.347,,,
7/4/22 10:40,31.851,,,
7/4/22 10:45,32.108,,,
7/4/22 10:50,32.398,,,
7/4/22 10:55,32.752,,,
7/4/22 11:00,33.127,,,
7/4/22 11:05,33.277,,,
7/4/22 11:10,33.62,,,
7/4/22 11:15,34.007,,,
7/4/22 11:20,34.007,,,
7/4/22 11:25,34.157,,,
7/4/22 11:30,34.511,,,
7/4/22 11:35,34.682,,,
7/4/22 11:40,35.068,,,
7/4/22 11:45,35.401,,,
7/4/22 11:50,35.465,,,
7/4/22 11:55,35.572,,,
7/4/22 12:00,35.497,,,
7/4/22 12:05,35.444,,,
7/4/22 12:06,,In,,
7/4/22 12:10,33.61,,,
7/4/22 12:15,33.116,,,
7/4/22 12:20,31.583,,,
7/4/22 12:25,31.432,,,
7/4/22 12:30,31.282,,,
7/4/22 12:35,30.971,,,
7/4/22 12:40,30.757,,,
7/4/22 12:45,30.65,,,
7/4/22 12:50,30.446,,,
7/4/22 12:55,30.07,,,
7/4/22 13:00,30.07,,,
7/4/22 13:05,29.856,,,
7/4/22 13:10,29.695,,,
7/4/22 13:15,29.373,,,
7/4/22 13:20,29.148,,,
7/4/22 13:25,28.848,,,
7/4/22 13:30,28.74,,,
7/4/22 13:35,28.58,,,
7/4/22 13:40,28.151,,,
7/4/22 13:45,27.84,,,
7/4/22 13:50,27.7,,,
7/4/22 13:55,27.689,,,
7/4/22 14:00,27.561,,,
7/4/22 14:05,27.411,,,
7/4/22 14:10,27.164,,,
7/4/22 14:15,26.896,,,
7/4/22 14:20,26.692,,,
7/4/22 14:25,26.413,,,
7/4/22 14:30,26.252,,,
7/4/22 14:35,26.113,,,
7/4/22 14:40,25.898,,,
7/4/22 14:45,25.92,,,
7/4/22 14:50,25.823,,,
7/4/22 14:55,25.566,,,
7/4/22 15:00,25.48,,,
7/4/22 15:05,25.169,,,
7/4/22 15:10,25.137,,,
7/4/22 15:15,25.115,,,
7/4/22 15:20,24.901,,,
7/4/22 15:25,24.665,,,
7/4/22 15:30,24.579,,,
7/4/22 15:35,24.483,,,
7/4/22 15:40,24.472,,,
7/4/22 15:45,24.365,,,
7/4/22 15:50,24.204,,,
7/4/22 15:55,24.097,,,
7/4/22 16:00,24.064,,,
7/4/22 16:05,23.946,,,
7/4/22 16:10,23.828,,,
7/4/22 16:15,23.603,,,
7/4/22 16:20,23.399,,,
7/4/22 16:25,23.378,,,
7/4/22 16:30,23.196,,,
7/4/22 16:35,23.003,,,
7/4/22 16:40,22.563,,,
7/4/22 16:45,21.834,,,
7/4/22 16:50,21.083,,,
7/4/22 16:55,20.579,,,
7/4/22 17:00,20.289,,,
7/4/22 17:05,20.085,,,
7/4/22 17:10,20.311,,,
7/4/22 17:15,20.386,,,
7/4/22 17:20,20.772,,,
7/4/22 17:25,20.74,,,
7/4/22 17:30,20.718,,,
7/4/22 17:35,20.6,,,
7/4/22 17:40,20.772,,,
7/4/22 17:45,20.643,,,
7/4/22 17:50,20.74,,,
7/4/22 17:55,20.686,,,
7/4/22 18:00,20.868,,,
7/4/22 18:05,20.707,,,
7/4/22 18:10,20.74,,,
7/4/22 18:15,20.321,,,
7/4/22 18:20,20.16,,,
7/4/22 18:25,20.16,Out,,
7/4/22 18:30,20.225,,,
7/4/22 18:33,,In,,
7/4/22 18:35,20.214,,,
7/4/22 18:40,20.085,,,
7/4/22 18:45,19.946,,,
7/4/22 18:46,,Out,,
7/4/22 18:50,19.957,,,
7/4/22 18:55,19.828,,,
7/4/22 19:00,19.924,,,
7/4/22 19:05,19.785,,,
7/4/22 19:10,19.474,,,
7/4/22 19:11,,In,,
7/4/22 19:15,19.174,,,
7/4/22 19:20,18.906,,,
7/4/22 19:25,18.766,,,
7/4/22 19:28,,Out,,
7/4/22 19:30,18.659,,,
7/4/22 19:35,18.605,,,
7/4/22 19:40,18.541,,,
7/4/22 19:45,18.444,,,
7/4/22 19:50,18.348,,,
7/4/22 19:55,18.262,,,
7/4/22 20:00,18.241,,,
7/4/22 20:03,,In,,
7/4/22 20:05,18.241,,,
7/4/22 20:10,18.284,,,
7/4/22 20:15,18.208,,,
7/4/22 20:20,18.133,,,
7/4/22 20:25,18.176,,,
7/4/22 20:30,18.176,,,
7/4/22 20:35,18.144,,,
7/4/22 20:38,,Out,,
7/4/22 20:38,,In,,
7/4/22 20:40,18.155,,,
7/4/22 20:45,18.069,,,
7/4/22 20:46,,Out,,
7/4/22 20:46,,In,,
7/4/22 20:46,,Out,,
7/4/22 20:50,18.08,,,
7/4/22 20:52,,In,,
7/4/22 20:55,18.133,,,
7/4/22 20:58,,Out,,
7/4/22 21:00,18.133,,,
7/4/22 21:04,,In,,
7/4/22 21:05,18.133,,,
7/4/22 21:06,,Out,,
7/4/22 21:06,,In,,
7/4/22 21:10,18.166,,,
7/4/22 21:10,,Out,,
7/4/22 21:15,18.101,,,
7/4/22 21:20,18.069,In,,
7/4/22 21:25,18.133,,,
7/4/22 21:30,18.09,,,
7/4/22 21:31,,Out,,
7/4/22 21:32,,In,,
7/4/22 21:33,,Out,,
7/4/22 21:35,18.08,,,
7/4/22 21:35,,In,,
7/4/22 21:40,18.112,,,
7/4/22 21:45,18.176,,,
7/4/22 21:50,18.08,,,
7/4/22 21:55,18.112,,,
7/4/22 22:00,18.198,,,
7/4/22 22:05,18.305,,,
7/4/22 22:10,18.434,,,
7/4/22 22:15,18.444,,,
7/4/22 22:20,18.627,,,
7/4/22 22:25,18.755,,,
7/4/22 22:30,18.863,,,
7/4/22 22:35,18.906,,,
7/4/22 22:40,18.906,,,
7/4/22 22:45,18.938,,,
7/4/22 22:50,19.077,,,
7/4/22 22:55,19.184,,,
7/4/22 23:00,19.227,,,
7/4/22 23:05,19.217,,,
7/4/22 23:10,19.302,,,
7/4/22 23:15,19.313,,,
7/4/22 23:20,19.399,,,
7/4/22 23:25,19.356,,,
7/4/22 23:30,19.302,,,
7/4/22 23:35,19.238,,,
7/4/22 23:40,19.206,,,
7/4/22 23:45,19.302,,,
7/4/22 23:50,19.356,,,
7/4/22 23:55,19.399,,,
7/5/22 0:00,19.474,,,
7/5/22 0:05,19.485,,,
7/5/22 0:10,19.463,,,
7/5/22 0:15,19.485,,,
7/5/22 0:20,19.517,,,
7/5/22 0:25,19.517,,,
7/5/22 0:30,19.495,,,
7/5/22 0:35,19.517,,,
7/5/22 0:40,19.528,,,
7/5/22 0:45,19.485,,,
7/5/22 0:50,19.517,,,
7/5/22 0:55,19.495,,,
7/5/22 1:00,19.453,,,
7/5/22 1:05,19.485,,,
7/5/22 1:10,19.453,,,
7/5/22 1:15,19.42,,,
7/5/22 1:20,19.474,,,
7/5/22 1:25,19.42,,,
7/5/22 1:30,19.377,,,
7/5/22 1:35,19.356,,,
7/5/22 1:40,19.345,,,
7/5/22 1:45,19.345,,,
7/5/22 1:50,19.324,,,
7/5/22 1:55,19.324,,,
7/5/22 2:00,19.356,,,
7/5/22 2:05,19.292,,,
7/5/22 2:10,19.227,,,
7/5/22 2:15,19.324,,,
7/5/22 2:20,19.27,,,
7/5/22 2:25,19.227,,,
7/5/22 2:30,19.12,,,
7/5/22 2:35,19.184,,,
7/5/22 2:40,19.077,,,
7/5/22 2:45,18.981,,,
7/5/22 2:50,18.755,,,
7/5/22 2:55,18.83,,,
7/5/22 3:00,18.755,,,
7/5/22 3:05,18.713,,,
7/5/22 3:10,18.616,,,
7/5/22 3:15,18.487,,,
7/5/22 3:20,18.434,,,
7/5/22 3:25,18.401,,,
7/5/22 3:27,,Out,,
7/5/22 3:28,,In,,
7/5/22 3:30,18.273,,,
7/5/22 3:35,18.284,,,
7/5/22 3:40,18.058,,,
7/5/22 3:41,,Out,,
7/5/22 3:42,,In,,
7/5/22 3:43,,Out,,
7/5/22 3:45,17.994,,,
7/5/22 3:47,,In,,
7/5/22 3:50,17.887,,,
7/5/22 3:50,,Out,,
7/5/22 3:55,17.586,,,
7/5/22 4:00,17.35,,,
7/5/22 4:05,17.072,,,
7/5/22 4:10,16.825,,,
7/5/22 4:15,16.653,,,
7/5/22 4:20,16.417,,,
7/5/22 4:25,16.246,,,
7/5/22 4:30,16.171,,,
7/5/22 4:35,16.074,,,
7/5/22 4:40,15.956,,,
7/5/22 4:45,15.86,,,
7/5/22 4:50,15.806,,,
7/5/22 4:55,15.731,,,
7/5/22 5:00,15.731,,,
7/5/22 5:05,15.656,,,
7/5/22 5:10,15.624,,,
7/5/22 5:15,15.677,,,
7/5/22 5:20,15.677,,,
7/5/22 5:25,15.634,,,
7/5/22 5:30,15.57,,,
7/5/22 5:35,15.516,,,
7/5/22 5:40,15.474,,,
7/5/22 5:45,15.431,,,
7/5/22 5:50,15.474,,,
7/5/22 5:55,15.474,,,
7/5/22 6:00,15.474,,,
7/5/22 6:05,15.452,,,
7/5/22 6:10,15.495,,,
7/5/22 6:15,15.57,,,
7/5/22 6:20,15.624,,,
7/5/22 6:25,15.709,,,
7/5/22 6:30,15.838,,,
7/5/22 6:35,16.01,,,
7/5/22 6:40,16.278,,,
7/5/22 6:45,16.546,,,
7/5/22 6:50,16.782,,,
7/5/22 6:55,17.039,,,
7/5/22 7:00,17.254,,,
7/5/22 7:05,17.543,,,
7/5/22 7:10,17.779,,,
7/5/22 7:15,18.101,,,
7/5/22 7:20,18.391,,,
7/5/22 7:25,18.648,,,
7/5/22 7:30,18.948,,,
7/5/22 7:35,19.227,,,
7/5/22 7:40,19.377,,,
7/5/22 7:45,19.485,,,
7/5/22 7:50,19.656,,,
7/5/22 7:55,19.882,,,
7/5/22 8:00,20.118,,,
7/5/22 8:05,20.407,,,
7/5/22 8:10,20.825,,,
7/5/22 8:15,21.093,,,
7/5/22 8:20,21.544,,,
7/5/22 8:25,21.823,,,
7/5/22 8:30,21.919,,,
7/5/22 8:35,22.048,,,
7/5/22 8:40,22.413,,,
7/5/22 8:45,22.981,,,
7/5/22 8:50,23.389,,,
7/5/22 8:55,24.129,,,
7/5/22 9:00,24.944,,,
7/5/22 9:05,26.006,,,
7/5/22 9:10,26.756,,,
7/5/22 9:15,27.046,,,
7/5/22 9:20,27.239,,,
7/5/22 9:25,27.475,,,
7/5/22 9:30,27.614,,,
7/5/22 9:35,27.797,,,
7/5/22 9:40,28.183,,,
7/5/22 9:45,28.494,,,
7/5/22 9:50,28.805,,,
7/5/22 9:55,28.987,,,
7/5/22 10:00,29.277,,,
7/5/22 10:05,29.727,,,
7/5/22 10:10,30.028,,,
7/5/22 10:15,30.381,,,
7/5/22 10:20,30.671,,,
7/5/22 10:25,31.057,,,
7/5/22 10:30,31.4,,,
7/5/22 10:35,31.776,,,
7/5/22 10:40,32.076,,,
7/5/22 10:45,32.441,,,
7/5/22 10:50,32.837,,,
7/5/22 10:55,33.159,,,
7/5/22 11:00,33.46,,,
7/5/22 11:05,33.813,,,
7/5/22 11:10,34.007,,,
7/5/22 11:15,34.275,,,
7/5/22 11:20,34.639,,,
7/5/22 11:25,34.854,,,
7/5/22 11:30,35.39,,,
7/5/22 11:35,35.916,,,
7/5/22 11:40,36.355,,,
7/5/22 11:45,36.28,,,
7/5/22 11:50,36.152,,,
7/5/22 11:55,36.484,,,
7/5/22 12:00,36.988,,,
7/5/22 12:05,37.299,,,
7/5/22 12:10,37.363,,,
7/5/22 12:15,35.958,,,
7/5/22 12:20,36.205,,,
7/5/22 12:25,36.366,,,
7/5/22 12:30,36.42,,,
7/5/22 12:35,36.484,,,
7/5/22 12:40,36.409,,,
7/5/22 12:45,36.291,,,
7/5/22 12:50,35.701,,,
7/5/22 12:55,35.562,,,
7/5/22 13:00,34.918,,,
7/5/22 13:01,,In,,
7/5/22 13:05,33.599,,,
7/5/22 13:10,32.108,,,
7/5/22 13:15,31.904,,,
7/5/22 13:20,31.229,,,
7/5/22 13:25,30.081,,,
7/5/22 13:30,29.073,,,
7/5/22 13:35,30.006,,,
7/5/22 13:40,29.92,,,
7/5/22 13:45,28.365,,,
7/5/22 13:50,26.703,,,
7/5/22 13:55,26.295,,,
7/5/22 14:00,27.604,,,
7/5/22 14:00,,Out,,
7/5/22 14:01,,In,,
7/5/22 14:05,26.778,,,
7/5/22 14:10,26.81,,,
7/5/22 14:12,,Out,,
7/5/22 14:13,,In,,
7/5/22 14:15,26.767,,,
7/5/22 14:16,,Out,,
7/5/22 14:17,,In,,
7/5/22 14:20,26.091,,,
7/5/22 14:25,25.298,,,
7/5/22 14:30,25.544,,,
7/5/22 14:35,25.212,,,
7/5/22 14:40,25.062,,,
7/5/22 14:45,24.815,,,
7/5/22 14:50,25.137,,,
7/5/22 14:55,24.858,,,
7/5/22 15:00,24.279,,,
7/5/22 15:05,24.214,,,
7/5/22 15:10,24.568,,,
7/5/22 15:15,24.343,,,
7/5/22 15:20,24.343,,,
7/5/22 15:25,24.15,,,
7/5/22 15:30,24.322,,,
7/5/22 15:35,23.818,,,
7/5/22 15:40,23.764,,,
7/5/22 15:45,23.432,,,
7/5/22 15:50,23.678,,,
7/5/22 15:55,23.635,,,
7/5/22 16:00,23.903,,,
7/5/22 16:05,24.45,,,
7/5/22 16:10,24.472,,,
7/5/22 16:15,24.172,,,
7/5/22 16:20,23.785,,,
7/5/22 16:25,23.603,,,
7/5/22 16:30,23.399,,,
7/5/22 16:35,22.445,,,
7/5/22 16:40,22.402,,,
7/5/22 16:45,22.681,,,
7/5/22 16:50,21.962,,,
7/5/22 16:55,21.919,,,
7/5/22 17:00,21.758,,,
7/5/22 17:05,21.63,,,
7/5/22 17:10,21.555,,,
7/5/22 17:15,21.426,,,
7/5/22 17:20,21.329,,,
7/5/22 17:25,21.287,,,
7/5/22 17:30,21.136,,,
7/5/22 17:35,21.126,,,
7/5/22 17:40,20.793,,,
7/5/22 17:45,20.933,,,
7/5/22 17:50,20.911,,,
7/5/22 17:55,20.954,,,
7/5/22 18:00,20.729,,,
7/5/22 18:05,20.536,,,
7/5/22 18:10,20.289,,,
7/5/22 18:15,20.321,,,
7/5/22 18:20,20.214,,,
7/5/22 18:25,20.225,,,
7/5/22 18:30,20.139,,,
7/5/22 18:35,20.246,,,
7/5/22 18:39,,Out,,
7/5/22 18:40,20.289,In,,
7/5/22 18:40,,Out,,
7/5/22 18:41,,In,,
7/5/22 18:41,,Out,,
7/5/22 18:45,20.343,,,
7/5/22 18:47,,In,,
7/5/22 18:50,20.353,,,
7/5/22 18:55,20.311,,,
7/5/22 19:00,20.203,,,
7/5/22 19:05,20.182,,,
7/5/22 19:10,20.075,,,
7/5/22 19:15,19.946,,,
7/5/22 19:19,,Out,,
7/5/22 19:19,,In,,
7/5/22 19:19,,Out,,
7/5/22 19:20,19.86,,,
7/5/22 19:25,19.731,,,
7/5/22 19:30,19.646,,,
7/5/22 19:35,19.613,,,
7/5/22 19:40,19.549,,,
7/5/22 19:45,19.453,,,
7/5/22 19:50,19.41,,,
7/5/22 19:55,19.324,,,
7/5/22 20:00,19.217,,,
7/5/22 20:05,19.184,,,
7/5/22 20:10,19.099,,,
7/5/22 20:15,19.045,,,
7/5/22 20:20,18.97,,,
7/5/22 20:25,18.938,,,
7/5/22 20:30,18.916,,,
7/5/22 20:35,18.884,,,
7/5/22 20:40,18.884,,,
7/5/22 20:45,18.884,,,
7/5/22 20:50,18.884,,,
7/5/22 20:55,18.895,,,
7/5/22 21:00,18.841,,,
7/5/22 21:05,18.863,,,
7/5/22 21:10,18.927,,,
7/5/22 21:15,18.873,,,
7/5/22 21:20,18.788,,,
7/5/22 21:25,18.755,,,
7/5/22 21:30,18.648,,,
7/5/22 21:35,18.777,,,
7/5/22 21:40,18.863,,,
7/5/22 21:45,18.916,,,
7/5/22 21:50,18.906,,,
7/5/22 21:55,18.873,,,
7/5/22 22:00,18.841,,,
7/5/22 22:05,18.755,,,
7/5/22 22:10,18.745,,,
7/5/22 22:15,18.777,,,
7/5/22 22:20,18.798,,,
7/5/22 22:25,18.82,,,
7/5/22 22:28,,In,,
7/5/22 22:30,18.873,,,
7/5/22 22:35,18.82,,,
7/5/22 22:40,18.766,,,
7/5/22 22:45,18.723,,,
7/5/22 22:46,,Out,,
7/5/22 22:50,18.723,,,
7/5/22 22:52,,In,,
7/5/22 22:55,18.734,,,
7/5/22 23:00,18.809,,,
7/5/22 23:05,18.734,,,
7/5/22 23:10,18.702,,,
7/5/22 23:15,18.67,,,
7/5/22 23:20,18.541,,,
7/5/22 23:20,,Out,,
7/5/22 23:20,,In,,
7/5/22 23:25,18.67,,,
7/5/22 23:30,18.659,,,
7/5/22 23:35,18.616,,,
7/5/22 23:40,18.745,,,
7/5/22 23:45,18.584,,,
7/5/22 23:50,18.68,,,
7/5/22 23:55,18.68,,,
7/6/22 0:00,18.68,,,
7/6/22 0:05,18.788,,,
7/6/22 0:10,18.766,,,
7/6/22 0:15,18.777,,,
7/6/22 0:20,18.863,,,
7/6/22 0:25,18.841,,,
7/6/22 0:30,18.809,,,
7/6/22 0:35,18.916,,,
7/6/22 0:40,19.013,,,
7/6/22 0:45,18.97,,,
7/6/22 0:50,18.97,,,
7/6/22 0:55,18.981,,,
7/6/22 1:00,18.927,,,
7/6/22 1:05,18.863,,,
7/6/22 1:10,18.97,,,
7/6/22 1:15,19.066,,,
7/6/22 1:20,19.024,,,
7/6/22 1:25,19.077,,,
7/6/22 1:30,19.131,,,
7/6/22 1:35,19.227,,,
7/6/22 1:40,19.26,,,
7/6/22 1:45,19.152,,,
7/6/22 1:50,19.152,,,
7/6/22 1:55,19.195,,,
7/6/22 2:00,19.109,,,
7/6/22 2:05,19.184,,,
7/6/22 2:10,19.002,,,
7/6/22 2:15,19.034,,,
7/6/22 2:20,18.97,,,
7/6/22 2:25,19.002,,,
7/6/22 2:30,18.959,,,
